match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,p1_score_normal,p1_score_tiebreak,p2_score_normal,p2_score_tiebreak,p1_game_victor,p2_game_victor,p1_set_victor,p2_set_victor
1306.0,5.0,5.0,14619.0,3.0,9.0,158.0,2.0,0.0,4.0,4.0,1.0,1.0,1.0,89.0,69.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.807,0.94,1.0,128.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,17.0,12.0,2.0,0.0
1306.0,5.0,5.0,14639.0,3.0,9.0,159.0,2.0,0.0,4.0,4.0,1.0,2.0,1.0,90.0,69.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38,10.012,3.0,104.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,18.0,12.0,2.0,0.0
1306.0,5.0,5.0,14745.0,3.0,10.0,160.0,2.0,0.0,5.0,4.0,2.0,1.0,2.0,90.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.983,5.721,1.0,96.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,12.0,2.0,0.0
1306.0,5.0,5.0,14762.0,3.0,10.0,161.0,2.0,0.0,5.0,4.0,2.0,1.0,2.0,90.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.651,6.076,1.0,100.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,12.0,2.0,0.0
1306.0,5.0,5.0,14778.0,3.0,10.0,162.0,2.0,0.0,5.0,4.0,2.0,1.0,2.0,90.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.823,5.354,1.0,113.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0,12.0,2.0,0.0
1306.0,5.0,5.0,14793.0,3.0,10.0,163.0,2.0,0.0,5.0,4.0,2.0,1.0,2.0,90.0,73.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.291,6.908,1.0,97.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,18.0,13.0,2.0,0.0
1306.0,5.0,5.0,14840.0,3.0,11.0,164.0,2.0,0.0,5.0,5.0,1.0,1.0,1.0,91.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.057,14.497,3.0,108.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,13.0,2.0,0.0
1306.0,5.0,5.0,14868.0,3.0,11.0,165.0,2.0,0.0,5.0,5.0,1.0,2.0,1.0,92.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.367,65.65,17.0,94.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,18.0,13.0,2.0,0.0
1306.0,5.0,5.0,14931.0,3.0,11.0,166.0,2.0,0.0,5.0,5.0,1.0,1.0,1.0,93.0,73.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.703,0.927,1.0,128.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,18.0,13.0,2.0,0.0
1306.0,5.0,5.0,14954.0,3.0,11.0,167.0,2.0,0.0,5.0,5.0,1.0,2.0,2.0,93.0,74.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.935,9.382,4.0,101.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,18.0,13.0,2.0,0.0
1306.0,5.0,5.0,14995.0,3.0,11.0,168.0,2.0,0.0,5.0,5.0,1.0,1.0,2.0,93.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.222,10.946,2.0,119.0,3.0,1.0,0.0,3.0,0.0,1.0,0.0,18.0,13.0,2.0,0.0
1306.0,5.0,5.0,15023.0,3.0,11.0,169.0,2.0,0.0,5.0,5.0,1.0,1.0,1.0,94.0,75.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.205,9.751,3.0,125.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,19.0,13.0,2.0,0.0
1306.0,5.0,5.0,15136.0,3.0,12.0,170.0,2.0,0.0,6.0,5.0,2.0,1.0,2.0,94.0,76.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.744,1.159,1.0,121.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,19.0,13.0,2.0,0.0
1306.0,5.0,5.0,15155.0,3.0,12.0,171.0,2.0,0.0,6.0,5.0,2.0,2.0,1.0,95.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.593,7.619,2.0,96.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,19.0,13.0,2.0,0.0
1306.0,5.0,5.0,15190.0,3.0,12.0,172.0,2.0,0.0,6.0,5.0,2.0,1.0,1.0,96.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.23,16.749,4.0,104.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,19.0,13.0,2.0,0.0
1306.0,5.0,5.0,15227.0,3.0,12.0,173.0,2.0,0.0,6.0,5.0,2.0,1.0,2.0,96.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.451,16.02,3.0,115.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,19.0,13.0,2.0,0.0
1306.0,5.0,5.0,15261.0,3.0,12.0,174.0,2.0,0.0,6.0,5.0,2.0,1.0,2.0,96.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.556,10.958,3.0,114.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,19.0,13.0,2.0,0.0
1306.0,5.0,5.0,15289.0,3.0,12.0,175.0,2.0,0.0,6.0,5.0,2.0,1.0,2.0,96.0,79.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.062,2.317,1.0,124.0,3.0,1.0,0.0,2.0,0.0,3.0,0.0,19.0,14.0,2.0,0.0
1306.0,5.0,5.0,15323.0,3.0,13.0,176.0,2.0,0.0,6.0,6.0,1.0,1.0,1.0,97.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.828,3.902,1.0,117.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,14.0,2.0,0.0
1306.0,5.0,5.0,15349.0,3.0,13.0,177.0,2.0,0.0,6.0,6.0,2.0,1.0,2.0,97.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.837,11.599,3.0,111.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,14.0,2.0,0.0
1306.0,5.0,5.0,15373.0,3.0,13.0,178.0,2.0,0.0,6.0,6.0,2.0,2.0,1.0,98.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.122,4.719,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,19.0,14.0,2.0,0.0
1306.0,5.0,5.0,15407.0,3.0,13.0,179.0,2.0,0.0,6.0,6.0,1.0,2.0,1.0,99.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.389,14.339,3.0,106.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,19.0,14.0,2.0,0.0
1306.0,5.0,5.0,15442.0,3.0,13.0,180.0,2.0,0.0,6.0,6.0,1.0,1.0,1.0,100.0,80.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.916,1.0,109.0,3.0,1.0,2.0,0.0,3.0,0.0,1.0,19.0,14.0,2.0,0.0
1306.0,5.0,5.0,15516.0,3.0,13.0,181.0,2.0,0.0,6.0,6.0,2.0,2.0,2.0,100.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.823,8.733,3.0,89.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,19.0,14.0,2.0,0.0
1306.0,5.0,5.0,15593.0,3.0,13.0,182.0,2.0,0.0,6.0,6.0,2.0,1.0,2.0,100.0,82.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.181,1.432,1.0,110.0,4.0,0.0,2.0,0.0,4.0,0.0,2.0,19.0,14.0,2.0,0.0
1306.0,5.0,5.0,15619.0,3.0,13.0,183.0,2.0,0.0,6.0,6.0,1.0,1.0,1.0,101.0,82.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.199,10.354,3.0,128.0,2.0,0.0,0.0,0.0,4.0,0.0,3.0,19.0,14.0,2.0,0.0
1306.0,5.0,5.0,15644.0,3.0,13.0,184.0,2.0,0.0,6.0,6.0,1.0,1.0,2.0,101.0,83.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56.473,51.831,14.0,131.0,4.0,1.0,1.0,0.0,5.0,0.0,3.0,19.0,14.0,2.0,0.0
1306.0,5.0,5.0,15698.0,3.0,13.0,185.0,2.0,0.0,6.0,6.0,2.0,1.0,2.0,101.0,84.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.309,15.779,5.0,100.0,3.0,0.0,0.0,0.0,5.0,0.0,4.0,19.0,14.0,2.0,0.0
1306.0,5.0,5.0,15736.0,3.0,13.0,186.0,2.0,0.0,6.0,6.0,2.0,1.0,2.0,101.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.674,6.782,1.0,103.0,3.0,1.0,1.0,0.0,5.0,0.0,5.0,19.0,14.0,2.0,0.0
1306.0,5.0,5.0,15764.0,3.0,13.0,187.0,2.0,0.0,6.0,6.0,1.0,2.0,2.0,101.0,86.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.012,2.641,0.0,0.0,3.0,1.0,1.0,0.0,5.0,0.0,6.0,19.0,15.0,2.0,1.0
1306.0,5.0,5.0,15927.0,4.0,1.0,188.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,101.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.352,9.695,3.0,113.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,15.0,2.0,1.0
1306.0,5.0,5.0,15945.0,4.0,1.0,189.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,102.0,87.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.699,7.724,2.0,94.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,19.0,15.0,2.0,1.0
1306.0,5.0,5.0,15965.0,4.0,1.0,190.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,102.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.232,17.747,5.0,94.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,19.0,15.0,2.0,1.0
1306.0,5.0,5.0,16003.0,4.0,1.0,191.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,102.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.849,9.062,1.0,129.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,19.0,15.0,2.0,1.0
1306.0,5.0,5.0,16024.0,4.0,1.0,192.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,102.0,90.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.079,3.032,1.0,98.0,3.0,1.0,1.0,1.0,0.0,3.0,0.0,19.0,16.0,2.0,1.0
1306.0,5.0,5.0,16084.0,4.0,2.0,193.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,103.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.64,5.235,1.0,113.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,16.0,2.0,1.0
1306.0,5.0,5.0,16102.0,4.0,2.0,194.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,104.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.699,17.994,3.0,122.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,16.0,2.0,1.0
1306.0,5.0,5.0,16126.0,4.0,2.0,195.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,104.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.822,16.101,4.0,104.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,19.0,16.0,2.0,1.0
1306.0,5.0,5.0,16163.0,4.0,2.0,196.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,105.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.237,13.041,3.0,122.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,19.0,16.0,2.0,1.0
1306.0,5.0,5.0,16192.0,4.0,2.0,197.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,106.0,91.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.191,1.505,1.0,124.0,4.0,1.0,2.0,3.0,0.0,1.0,0.0,20.0,16.0,2.0,1.0
1306.0,5.0,5.0,16226.0,4.0,3.0,198.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,106.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.644,3.322,1.0,107.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0,2.0,1.0
1306.0,5.0,5.0,16242.0,4.0,3.0,199.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,106.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.31,14.33,3.0,99.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,20.0,16.0,2.0,1.0
1306.0,5.0,5.0,16275.0,4.0,3.0,200.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,106.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.776,5.507,1.0,102.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,20.0,16.0,2.0,1.0
1306.0,5.0,5.0,16293.0,4.0,3.0,201.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,107.0,94.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.966,21.499,6.0,83.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,20.0,16.0,2.0,1.0
1306.0,5.0,5.0,16324.0,4.0,3.0,202.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,107.0,95.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.908,7.544,1.0,120.0,4.0,0.0,1.0,1.0,0.0,3.0,0.0,20.0,17.0,2.0,1.0
1306.0,5.0,5.0,16414.0,4.0,4.0,203.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,107.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.559,29.118,4.0,97.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.0,2.0,1.0
1306.0,5.0,5.0,16447.0,4.0,4.0,204.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,107.0,97.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.046,15.28,4.0,120.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,20.0,17.0,2.0,1.0
1306.0,5.0,5.0,16472.0,4.0,4.0,205.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,107.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.172,0.257,0.0,0.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0,20.0,17.0,2.0,1.0
1306.0,5.0,5.0,16504.0,4.0,4.0,206.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,108.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.216,7.369,1.0,116.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,20.0,17.0,2.0,1.0
1306.0,5.0,5.0,16524.0,4.0,4.0,207.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,109.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.627,9.218,3.0,124.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,20.0,17.0,2.0,1.0
1306.0,5.0,5.0,16547.0,4.0,4.0,208.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,110.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,17.783,9.05,3.0,87.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,20.0,17.0,2.0,1.0
1306.0,5.0,5.0,16584.0,4.0,4.0,209.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,111.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.609,18.266,3.0,105.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,20.0,17.0,2.0,1.0
1306.0,5.0,5.0,16609.0,4.0,4.0,210.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,112.0,98.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.753,28.993,7.0,79.0,2.0,0.0,1.0,4.0,0.0,3.0,0.0,21.0,17.0,2.0,1.0
1306.0,5.0,5.0,16667.0,4.0,5.0,211.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,113.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.155,19.59,4.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,17.0,2.0,1.0
1306.0,5.0,5.0,16702.0,4.0,5.0,212.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,113.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.737,9.825,3.0,111.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,17.0,2.0,1.0
1306.0,5.0,5.0,16732.0,4.0,5.0,213.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,114.0,99.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.872,14.774,4.0,102.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,21.0,17.0,2.0,1.0
1306.0,5.0,5.0,16770.0,4.0,5.0,214.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,114.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.349,26.157,7.0,103.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,21.0,17.0,2.0,1.0
1306.0,5.0,5.0,16806.0,4.0,5.0,215.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,114.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,1.286,1.0,115.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,21.0,17.0,2.0,1.0
1306.0,5.0,5.0,16834.0,4.0,5.0,216.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,115.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.546,16.574,4.0,92.0,4.0,0.0,0.0,2.0,0.0,3.0,0.0,21.0,17.0,2.0,1.0
1306.0,5.0,5.0,16868.0,4.0,5.0,217.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,116.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.57,20.309,2.0,120.0,4.0,0.0,0.0,3.0,0.0,3.0,0.0,21.0,17.0,2.0,1.0
1306.0,5.0,5.0,16902.0,4.0,5.0,218.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,116.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,27.742,26.402,5.0,93.0,2.0,0.0,1.0,4.0,0.0,3.0,0.0,21.0,17.0,2.0,1.0
1306.0,5.0,5.0,16937.0,4.0,5.0,219.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,116.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.478,5.261,1.0,120.0,4.0,0.0,0.0,3.0,0.0,3.0,0.0,21.0,17.0,2.0,1.0
1306.0,5.0,5.0,16961.0,4.0,5.0,220.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,117.0,103.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.846,11.012,4.0,120.0,4.0,0.0,0.0,3.0,0.0,4.0,0.0,21.0,17.0,2.0,1.0
1306.0,5.0,5.0,16995.0,4.0,5.0,221.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,117.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.583,5.519,1.0,122.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,21.0,17.0,2.0,1.0
